subject no.,mean_F7,max_F7,min_F7,std_F7,iqr_F7,var_F7,sum_F7,skw_F7,krt_F7,mean_first_diff_F7,mean_second_diff_F7,rms_F7,abssum_F7,ssi_F7,var_F7,mav_F7,log_F7,aac_F7,dasdv_F7,dfa_F7,fuzzy_F7,shannon_F7,pe_F7,hjorth_F7,hurst_F7,label
8,4.928731395,26.00693116,0.022565105,7.103980976,5.494465203,50.46654571,98.57462791,2.038586847,6.174716162,3.732439659,5.226992504,8.499153581,98.57462791,1444.712232,76.03748589,4.928731395,1.354728261,3.713433988,6.463986276,4.276575104,0.402526397,0.609627424,0.65292133,0.741287523,0.593073232,1
8,6.099888962,15.81803782,0.438060479,6.666542232,11.64545781,44.44278533,36.59933377,0.49464722,1.586417623,3.43026523,4.179521576,8.616513204,36.59933377,445.4657988,89.09315975,6.099888962,2.605043369,3.780200874,5.115921387,6.896280915,0.243496815,0.950270539,0.109052146,0.795753868,0.551518488,1
8,4.825365871,22.20019244,0.024369729,6.546018429,6.700182666,42.85035728,82.03121981,1.787110785,5.054796885,3.502735791,5.405482046,7.975832484,82.03121981,1081.436365,67.58977281,4.825365871,1.405988883,3.718144534,6.098476788,3.962154617,0.489525586,0.688567369,0.672181745,0.744582314,0.659589098,1
8,4.157879479,22.20019244,0.024369729,6.225139605,5.131004155,38.7523631,83.15758958,2.01331371,6.013644035,3.082535253,5.021908228,7.355454215,83.15758958,1082.054134,56.95021759,4.157879479,1.063715266,3.233715156,5.609840113,3.644828565,0.42328807,0.609627424,0.651584828,0.743367004,0.576762833,1
8,3.857250425,6.731705396,0.972255999,2.334376753,4.354263996,5.449314823,23.14350255,-0.205208193,1.565603328,1.770912396,3.423837355,4.406753513,23.14350255,116.5168591,23.30337183,3.857250425,3.068688568,1.97455173,2.534133308,1.12200474,2.765175167,1.33217904,0.218104292,0.685448402,0.528362028,2
8,4.362233907,19.26514768,0.031931685,5.77946059,5.650614887,33.40216471,74.15797642,1.65507261,4.750077136,3.026321535,4.107335864,7.103971858,74.15797642,857.9290746,53.62056716,4.362233907,1.1325972,3.212256614,5.268767628,3.384040151,0.47295625,0.688567369,0.64600923,0.722763195,0.528984675,2
8,3.823191388,19.26514768,0.031931685,5.468131138,5.234370344,29.90045814,76.46382775,1.893716134,5.684884659,2.85552703,4.1198973,6.559133146,76.46382775,860.4445525,45.28655539,3.823191388,0.991366213,2.762012064,4.838470432,3.326144819,0.440886484,0.609627424,0.659095488,0.718996595,0.444505731,2
8,4.414247654,8.336352684,2.116461694,2.555236378,3.854366359,6.529232946,26.48548593,0.462693428,1.7438918,1.626095927,2.128819245,4.992655587,26.48548593,149.5596588,29.91193177,4.414247654,3.818497011,1.717083124,2.117220358,2.440259795,0.78529698,1.054920168,0.218104292,0.627367336,0.565509936,2
8,5.092623978,22.28963275,0.038285238,6.650474784,6.669841821,44.22881485,86.57460763,1.630186493,4.542568729,3.495849218,4.776290854,8.219606976,86.57460763,1148.55296,71.78456002,5.092623978,1.686207618,3.712805921,6.154088846,3.574802389,0.506287497,0.688567369,0.548888861,0.726967426,0.548865928,2
8,4.545447763,22.28963275,0.034699644,6.260057044,5.281446217,39.18831419,90.90895527,1.868377271,5.478313242,3.053433235,4.415692393,7.60854742,90.90895527,1157.799877,60.93683563,4.545447763,1.422740522,3.193016907,5.653790636,3.684965425,0.444532947,0.609627424,0.567016115,0.724269511,0.487378972,2
8,7.195377727,16.14630557,1.455778977,5.964493069,9.982502063,35.57517758,43.17226636,0.447151582,1.69921509,4.554117981,6.373503601,9.023272242,43.17226636,488.5166517,97.70333034,7.195377727,4.987284006,5.242132751,6.251267955,4.636304082,0.680739611,1.33217904,0.218104292,0.735258806,0.555342799,2
8,4.883242287,23.05972702,0.063181766,6.704844875,4.566799849,44.9549448,83.01511887,1.933184885,5.521028356,3.228129292,4.096212563,8.133670236,83.01511887,1124.662056,70.29137848,4.883242287,1.606372092,3.426277933,5.9708222,4.568303564,0.428844035,0.688567369,0.672181745,0.712550589,0.713331617,2
8,4.421578584,23.05972702,0.013414705,6.280921437,4.52507499,39.4499741,88.43157168,2.166223156,6.623562666,2.982740167,4.474046106,7.551677467,88.43157168,1140.556651,60.02929744,4.421578584,1.325826702,3.031760853,5.497616346,3.656871345,0.367457557,0.609627424,0.675453309,0.709566113,0.707065845,2
8,5.66820706,12.59472894,1.285840211,4.936301403,8.951695036,24.36707154,34.00924236,0.397580338,1.484552385,2.598472287,3.906443634,7.241164563,34.00924236,314.6067853,62.92135707,5.66820706,3.774268573,2.5101118,3.089022643,4.326617326,0.230288425,0.950270539,0.218104292,0.396982895,0.565106709,2
8,5.949254085,31.29163024,0.042135329,9.506433418,6.952238272,90.37227633,101.1373194,1.711772023,4.633709825,4.601863182,5.62262617,10.97496625,101.1373194,2047.648032,127.978002,5.949254085,1.315753004,4.887658283,8.347910679,6.545952366,0.349467087,0.688567369,0.651440518,0.814807066,0.681556593,2
8,6.203216016,31.29163024,0.012993756,9.012170489,10.36894515,81.21921692,124.0643203,1.609648316,4.624955253,4.368620635,5.592661091,10.7535178,124.0643203,2312.7629,121.7243632,6.203216016,1.296214447,4.397231556,7.709951187,5.040912295,0.329855,0.609627424,0.64613222,0.698816105,0.374836845,2
9,8.602094229,17.27087008,4.28589747,4.543547194,2.681777044,20.64382111,51.61256538,1.284920199,3.40273984,3.93311626,5.765330804,9.549827715,51.61256538,547.1952563,109.4390513,8.602094229,7.805289449,3.893824079,4.70998271,3.597032809,0.493350043,0.500402424,0.218104292,0.536585545,0.411428181,1
9,6.104765239,27.71996497,0.029126434,8.136887632,7.231775841,66.20894033,103.7810091,1.656290267,4.659949356,4.473758637,6.208553355,9.979100931,103.7810091,1692.901742,105.8063589,6.104765239,1.781851801,4.7517541,7.629414552,4.331799358,0.380475355,0.688567369,0.568475608,0.807556281,0.750977629,1
9,6.470218103,27.71996497,0.029126434,8.022897091,8.554846557,64.36687774,129.4043621,1.431392906,4.058987144,4.65842233,6.729159465,10.14949536,129.4043621,2060.245123,108.4339538,6.470218103,1.788214404,4.691799553,7.358046063,4.697794739,0.358630746,0.853944698,0.579257832,0.706610739,0.381238362,1
9,7.061782211,13.47929106,1.197149426,4.04890883,3.284696555,16.39366271,42.37069326,0.190026129,2.587192257,4.77241798,8.643736468,7.970580505,42.37069326,381.1809215,76.2361843,7.061782211,5.707398244,4.823946824,6.508092741,2.81927899,0.66151673,1.33217904,0.218104292,0.815622935,0.307933838,1
9,6.408624262,26.98873576,0.01460664,8.534310049,9.182132307,72.83444802,108.9466125,1.340999186,3.468108776,4.214857996,4.877460982,10.4699825,108.9466125,1863.549072,116.471817,6.408624262,1.551130739,4.477582265,7.315289561,3.720432319,0.36476178,0.822265337,0.611112543,0.795739486,0.446016888,1
9,6.181319494,26.98873576,0.003336941,8.215836196,9.907127069,67.4999644,123.6263899,1.340077721,3.575932119,4.782232969,6.44097754,10.11601092,123.6263899,2046.673537,107.7196599,6.181319494,1.25490064,4.655236912,7.353658932,4.716501028,0.347841954,0.853944698,0.604569415,0.708526338,0.233490827,1
9,3.385755533,8.295409828,0.877985293,2.595183862,1.704884392,6.734979277,20.3145332,1.235248469,3.311518688,1.778109555,2.752411445,4.132290316,20.3145332,102.4549396,20.49098791,3.385755533,2.701108742,2.035318559,2.569662541,2.563388934,0.740749358,0.500402424,0.218104292,0.574257066,0.406699089,1
9,5.773532241,25.88137771,0.05095202,7.555326668,7.257088693,57.08296106,98.1500481,1.730305351,4.96574063,3.673254137,4.671188092,9.330531301,98.1500481,1479.999844,92.49999027,5.773532241,1.859337166,3.899701835,6.637990793,4.557242708,0.394875627,0.688567369,0.628560887,0.727001681,0.627235507,1
9,5.481741378,25.88137771,0.016351361,7.100378826,7.460286787,50.41537948,109.6348276,1.844886853,5.637400595,3.446409135,4.606822891,8.82859553,109.6348276,1558.881981,82.04642004,5.481741378,1.624230434,3.582093496,6.2047956,4.139393891,0.351292277,0.609627424,0.620927236,0.685011308,0.474892878,1
9,6.730379446,10.02147416,1.834199379,2.855807703,2.844426635,8.155637634,40.38227668,-0.742689225,2.539309367,2.721832917,4.006973899,7.217643119,40.38227668,312.5662331,62.51324662,6.730379446,5.961609258,2.731060279,3.205766775,1.283212141,1.642975222,0.950270539,0.218104292,0.614637254,0.492824879,1
9,4.663927415,19.96551107,0.006184359,5.90468404,5.158268221,34.86529361,79.28676606,1.704341157,4.863532809,3.174954843,3.884169538,7.386921749,79.28676606,927.6324196,57.97702623,4.663927415,1.224074941,3.371732388,5.325354482,3.386991925,0.473639944,0.688567369,0.707078432,0.747066315,0.750935591,1
9,4.323800699,19.96551107,0.006184359,5.550818511,4.978544168,30.81158615,86.47601397,1.869976286,5.672570613,3.261858433,4.151717472,6.925767778,86.47601397,959.3251864,50.49079928,4.323800699,1.121606913,3.165162059,4.98987213,3.254903382,0.431929764,0.609627424,0.697263739,0.702237123,0.616744756,1
9,5.846360871,13.00357289,1.650302486,4.886278482,8.840057157,23.8757174,35.07816523,0.580201319,1.624719175,2.631922753,3.430761933,7.353663482,35.07816523,324.4581996,64.89163993,5.846360871,4.240376891,2.73010917,3.814813127,5.196453378,0.321841426,0.950270539,0.109052146,0.759962984,0.553123624,3
9,6.062477175,22.00429744,0.201034547,6.918993165,7.401501313,47.87246641,103.062112,1.221870586,3.225384467,3.928913819,5.384539526,9.044891845,103.062112,1390.771164,86.92319776,6.062477175,2.585991466,4.164190444,6.3885522,2.659956945,0.55087647,1.073542846,0.606665179,0.692727604,0.424789764,3
9,5.333967306,22.00429744,0.100691373,6.601289784,5.3951475,43.57702682,106.6793461,1.450613252,3.88437995,3.492313751,4.839369769,8.357594313,106.6793461,1396.987654,73.525666,5.333967306,2.11499426,3.63939281,5.883407148,3.862356578,0.496712071,0.970585046,0.595615654,0.686140047,0.442592612,3
9,6.925111749,11.45363852,0.771780682,3.495725629,2.010322858,12.22009767,41.55067049,-0.702296887,2.987883109,3.081029101,3.898032072,7.624997538,41.55067049,348.8435247,69.76870495,6.925111749,5.409351353,3.251516677,3.882547827,2.605359353,1.157328876,0.500402424,0.218104292,0.646871226,0.412830488,3
9,5.175481045,24.22838142,0.036941661,6.876965675,3.989956937,47.2926569,87.98317777,1.958708611,5.657606428,3.540174103,5.262244162,8.443716004,87.98317777,1212.037779,75.7523612,5.175481045,1.859568241,3.75949208,6.448679274,4.142939877,0.417684776,0.688567369,0.651440518,0.745917736,0.6680681,3
9,4.7607523,24.22838142,0.036941661,6.489672876,4.843274284,42.11585404,95.215046,2.107725265,6.511762575,3.65467044,5.372947953,7.916743257,95.215046,1253.496476,65.97349874,4.7607523,1.604321731,3.580622616,6.078099375,3.895699046,0.369505326,0.609627424,0.644074168,0.748315033,0.846366927,3
9,3.885045969,6.306652739,0.987680595,2.195525803,4.200476557,4.820333552,23.31027581,-0.158270369,1.494465524,2.417994595,6.077639276,4.371558853,23.31027581,114.6631608,22.93263217,3.885045969,3.221102397,2.737938605,3.091736764,1.657148106,0.243193125,1.33217904,0.218104292,0.717654855,0.463368663,3
9,6.387786697,26.79197405,0.011073392,8.172179475,8.642963101,66.78451737,108.5923738,1.421000561,3.796288512,4.604029158,6.052156969,10.18134742,108.5923738,1762.217199,110.1385749,6.387786697,1.856526442,4.890027111,7.669359607,3.775830781,0.427927316,0.950748927,0.64600923,0.741379155,0.507398298,3
9,6.049953514,26.79197405,0.011073392,7.631956565,6.811316978,58.24676101,120.9990703,1.567566258,4.46263183,4.188936775,6.327370732,9.588345033,120.9990703,1838.72721,96.7751163,6.049953514,1.726399243,4.175395504,7.040618915,4.325032719,0.441319281,0.853944698,0.664548095,0.715697236,0.4464224,3
9,3.476554388,5.373886008,1.313320846,1.679269919,3.256557825,2.81994746,20.85932633,0.025378796,1.538425614,1.218277348,1.733636663,3.799524527,20.85932633,86.61831979,17.32366396,3.476554388,3.09576795,1.307662904,1.707457698,0.78023209,2.204053779,1.33217904,0.218104292,0.578114614,0.547408648,3
9,6.634966639,27.43011361,0.098188676,7.256841592,5.95660816,52.66174989,112.7944329,1.73224564,5.401976369,3.896137515,4.967624116,9.674026163,112.7944329,1590.975297,99.43595608,6.634966639,3.047294812,4.137289894,6.748785395,3.07596396,0.397868963,0.688567369,0.672181745,0.694104422,0.765040247,3
9,6.181362815,27.43011361,0.098188676,6.822294604,5.971337331,46.54370367,123.6272563,1.904379218,6.307747112,3.51417793,4.580683155,9.078863626,123.6272563,1648.515295,86.76396288,6.181362815,2.726526743,3.527736883,6.195645859,4.126202,0.343504633,0.609627424,0.670000702,0.665151024,0.707447859,3
10,1.165056514,2.006186478,0.444546245,0.598440144,1.007643098,0.358130606,6.990339085,0.132477724,1.704735342,0.617527329,1.049582397,1.286778478,6.990339085,9.934793114,1.986958623,1.165056514,1.023463781,0.663752548,0.724081917,0.554678564,8.733973177,1.33217904,0.218104292,0.547985225,0.476965585,1
10,0.64309939,2.423604294,0.016649714,0.766002508,0.805285612,0.586759842,10.93268963,1.261952858,3.275247999,0.351144324,0.522842275,0.982762119,10.93268963,16.4189635,1.026185219,0.64309939,0.247405478,0.37223954,0.614432495,1.005867732,0.764014929,0.822265337,0.707078432,0.781303259,1.002346676,1
10,0.677854359,2.423604294,0.007637674,0.755120978,0.952831854,0.570207692,13.55708718,1.049333431,2.861047385,0.397800266,0.696644672,1.000591745,13.55708718,20.02367679,1.053877726,0.677854359,0.244929066,0.366179865,0.587223877,0.34538006,0.793540421,0.970585046,0.702716346,0.572019096,1.102826027,1
10,1.339172209,2.793501878,0.362255223,1.081977437,2.10011209,1.170675174,8.035033255,0.411722488,1.444775736,1.195019244,1.703665608,1.664014679,8.035033255,16.6136691,3.322733821,1.339172209,0.966844927,1.172307094,1.451563927,0.075661482,6.933448697,1.33217904,0.218104292,0.801265644,0.540662052,1
10,0.800032383,2.719272895,0.014010813,0.779981317,1.260160908,0.608370855,13.60055051,0.879712481,3.003616456,0.329783474,0.345385961,1.101197597,13.60055051,20.61481451,1.288425907,0.800032383,0.347562266,0.350056427,0.521056017,1.163969094,0.623566431,0.950748927,0.583349926,0.754597539,1.08720107,1
10,0.770339549,2.719272895,0.008594589,0.756940345,1.283202681,0.572958686,15.40679098,0.885425925,3.052610038,0.407312559,0.5879488,1.066646039,15.40679098,22.75467545,1.197614497,0.770339549,0.311489575,0.417823104,0.611488448,0.28803054,0.585470474,1.055633433,0.572196459,0.5587686,1.172528156,1
10,0.513303139,0.907613353,0.23511219,0.259695204,0.428581983,0.067441599,3.079818834,0.289004313,1.917743331,0.278848325,0.446434772,0.565403789,3.079818834,1.91808867,0.383617734,0.513303139,0.45573874,0.330278367,0.385907026,0.053990229,7.942552525,1.054920168,0.218104292,0.904256721,0.52107027,1
10,0.324135004,1.032091209,0.007814104,0.300520058,0.489930775,0.090312305,5.510295066,0.830865044,2.761090929,0.177033769,0.220548328,0.435962519,5.510295066,3.2310764,0.201942275,0.324135004,0.170146197,0.187773288,0.257220286,0.344298289,2.092794539,1.040839837,0.572922973,0.659413393,0.666750327,1
10,0.337412095,1.032091209,0.002612629,0.301080501,0.512061493,0.090649468,6.748241909,0.600036035,2.355814164,0.178317641,0.253965552,0.447173251,6.748241909,3.999278335,0.210488333,0.337412095,0.157029273,0.164892421,0.237246692,0.143135487,1.466339528,1.059684667,0.605905917,0.517115479,0.835174346,1
10,1.130384193,1.749130828,0.762702112,0.424812243,0.755115567,0.180465442,6.782305159,0.588801622,1.6104542,0.674803665,0.908465885,1.195054933,6.782305159,8.568937755,1.713787551,1.130384193,1.069382458,0.463462049,0.582818913,0.256356188,4.577622311,0.950270539,0.218104292,0.694797264,0.5558252,1
10,1.22459333,3.480642569,0.017927048,1.284151901,2.461342458,1.649046104,20.81808662,0.619957946,1.737732302,0.270879945,0.438440708,1.746903608,20.81808662,51.87842768,3.24240173,1.22459333,0.463697482,0.286695784,0.520291486,2.091894894,0.344058967,0.830523691,0.611112543,0.563038876,1.227271212,1
10,1.166501004,3.480642569,0.000100533,1.220550113,2.304639345,1.489742578,23.33002009,0.698627234,1.957690802,0.381630583,0.5935663,1.666127259,23.33002009,55.51960086,2.922084256,1.166501004,0.333176032,0.385415764,0.661049564,0.487233396,0.396919007,0.990365041,0.631832451,0.386712007,1.107692813,1
10,1.084919409,1.640783303,0.705999952,0.320027575,0.289559128,0.102417649,6.509516454,0.73043986,2.695525421,0.450039912,0.878087497,1.123564936,6.509516454,7.574388988,1.514877798,1.084919409,1.048158745,0.424719097,0.476162824,0.244299041,19.52730961,1.054920168,0.218104292,0.561059954,0.391600863,2
10,0.513627641,2.022892198,0.003166632,0.616397033,0.889529208,0.379945302,8.731669897,1.218857173,3.261144864,0.289499994,0.402046262,0.788294953,8.731669897,10.56395185,0.660246991,0.513627641,0.181418905,0.307343201,0.494000085,0.790972429,0.68924895,1.073542846,0.621975119,0.620544336,1.032315906,2
10,0.5445751,2.022892198,0.002455257,0.606066704,0.98577139,0.367316849,10.89150199,0.980461115,2.815988566,0.308225396,0.512317145,0.803438265,10.89150199,12.91026092,0.679487417,0.5445751,0.174781326,0.2996804,0.474366223,0.160873575,0.714960437,1.055633433,0.642016115,0.575470884,1.202793553,2
10,0.965824458,1.057187419,0.792928085,0.098399114,0.127951012,0.009682386,5.794946748,-0.870781508,2.622491592,0.122591032,0.277866671,0.969992546,5.794946748,5.64531323,1.129062646,0.965824458,0.961378181,0.119827876,0.153308273,0.022039065,7.543432507,1.054920168,0.218104292,0.443166526,0.38314117,2
10,0.421835906,1.061377896,0.005580752,0.378416932,0.714945208,0.143199375,7.171210398,0.429013349,1.588181562,0.139926624,0.208804093,0.559214998,7.171210398,5.31626403,0.332266502,0.421835906,0.207916218,0.148474862,0.222218022,0.622035512,0.892739022,0.864740097,0.581647144,0.600432726,1.294887999,2
10,0.458105224,1.061377896,0.005580752,0.403429324,0.79490361,0.162755219,9.162104474,0.276964107,1.40815066,0.132582054,0.230898755,0.603720013,9.162104474,7.289557084,0.383660899,0.458105224,0.207388033,0.139335567,0.20852761,0.047942577,0.749679656,0.856997755,0.589548095,0.336674212,1.345569816,2
10,1.524435991,1.948788341,0.8843754,0.384414575,0.514114056,0.147774566,9.146615945,-0.609122239,2.33717509,0.390798529,0.489135827,1.564305137,9.146615945,14.68230337,2.936460674,1.524435991,1.477562831,0.358710341,0.421068267,0.176425159,5.862742477,1.33217904,0.218104292,0.48754046,0.485462182,2
10,0.47791802,1.397548872,0.003797477,0.461160616,0.65786416,0.212669114,8.124606336,0.891450174,2.468810365,0.180152682,0.215494487,0.654648608,8.124606336,7.285601588,0.455350099,0.47791802,0.231947121,0.191340382,0.283527517,0.678758024,0.676435726,0.950748927,0.637285058,0.666800823,0.92880079,2
10,0.596341141,1.948788341,0.003797477,0.623564863,0.975159452,0.388833139,11.92682282,0.968809853,2.658272343,0.211412814,0.248846318,0.851477679,11.92682282,14.50028477,0.763172883,0.596341141,0.236116604,0.195481169,0.290202601,0.244374262,0.553682099,0.94304567,0.642737666,0.33219505,1.005821616,2
10,0.932306739,1.916715876,0.275888963,0.637119749,0.985471471,0.405921574,5.593840431,0.579008777,1.845990556,0.639243732,0.766050943,1.098846592,5.593840431,7.244783,1.4489566,0.932306739,0.756176226,0.614841913,0.702021032,0.429112484,3.058985612,1.33217904,0.218104292,0.61022566,0.536492412,2
10,0.620390379,2.241794923,0.018335068,0.67309649,0.627023415,0.453058885,10.54663644,1.279616509,3.459356054,0.246402064,0.290238758,0.900717816,10.54663644,13.79197393,0.861998371,0.620390379,0.281429733,0.260982218,0.413055093,0.860925158,0.445231705,0.822265337,0.624113522,0.52528183,0.756861292,2
10,0.585824865,2.241794923,0.005215466,0.640484537,0.676666261,0.410220442,11.7164973,1.358877033,3.856386896,0.329545742,0.410605883,0.856095901,11.7164973,14.65800383,0.771473886,0.585824865,0.243952341,0.292787125,0.440401532,0.249687978,0.463626159,0.733541749,0.648805225,0.501406325,0.650893095,2
11,1.868585559,8.446813261,0.18966034,3.237305213,0.699521533,10.48014504,11.21151336,1.753203437,4.134430905,1.876413195,3.630339725,3.496436213,11.21151336,73.35039717,14.67007943,1.868585559,0.75973487,1.698760281,3.307536868,2.972512443,0.041232611,0.500402424,0.109052146,0.864985334,0.446591686,2
11,3.140904621,13.37391275,0.016875766,4.427189581,4.076473491,19.60000758,53.39537856,1.421232541,3.447627432,2.253709306,2.601376997,5.320934862,53.39537856,481.3099126,30.08186954,3.140904621,0.806275147,2.39401607,3.91415343,1.909844536,0.512518866,0.822265337,0.672181745,0.877755016,0.477070411,2
11,3.146196833,13.37391275,0.008074679,4.327636461,4.2261305,18.72843734,62.92393665,1.344758478,3.286767373,2.441181853,3.271221655,5.262183006,62.92393665,553.8113997,29.1479684,3.146196833,0.730710308,2.550046267,4.020580693,2.403672659,0.513261792,0.970585046,0.670000702,0.74470571,0.182847327,2
11,0.848923663,2.033135433,0.173330241,0.688202285,0.851749539,0.473622386,5.093541976,0.888258489,2.410968397,0.815754595,1.100620713,1.056104496,5.093541976,6.692140238,1.338428048,0.848923663,0.636324875,0.733323332,0.935565858,0.129597462,12.17706386,1.33217904,0.218104292,0.811451255,0.528819523,2
11,1.968676971,10.06871906,0.010833906,2.937600121,1.655506561,8.62949447,33.46750851,2.010800493,5.709940317,1.279581768,1.704802439,3.463750303,33.46750851,203.9586248,12.74741405,1.968676971,0.572947362,1.359072869,2.580224733,2.181645598,0.473121049,0.688567369,0.668888861,0.73442653,0.645170925,2
11,1.73273163,10.06871906,0.010833906,2.758726546,1.672540177,7.610572154,34.65463261,2.266117349,6.894720393,1.159392868,1.642918135,3.198812662,34.65463261,204.648049,10.77094995,1.73273163,0.483375869,1.21542676,2.384615081,1.605257281,0.40668559,0.609627424,0.665884597,0.72659428,0.574191389,2
11,0.95038244,1.489367453,0.494378079,0.449184618,0.932812737,0.201766821,5.702294641,0.219072108,1.351449389,0.498901809,0.69604116,1.035068017,5.702294641,6.428194803,1.285638961,0.95038244,0.860627992,0.356946084,0.495915843,0.37711824,3.404942506,1.33217904,0.218104292,0.478866965,0.570584567,2
11,2.351976064,10.68435476,0.013253217,3.068086965,2.653901328,9.413157623,39.98359308,1.819196961,5.245765167,1.539473905,2.071119674,3.793577978,39.98359308,244.6509759,15.29068599,2.351976064,0.820150345,1.635454306,2.746672959,1.896228572,0.511128567,0.688567369,0.625268003,0.712931377,0.681920428,2
11,2.087585981,10.68435476,0.013253217,2.893604615,2.228917331,8.372947669,41.75171962,2.056355984,6.281340252,1.406512421,1.870866991,3.508890924,41.75171962,246.2463103,12.96033212,2.087585981,0.678760803,1.459556308,2.537011366,1.721610164,0.470517067,0.609627424,0.622263739,0.704717186,0.602129032,2
11,0.831640578,1.140556335,0.370215021,0.27297702,0.294394711,0.074516454,4.989843469,-0.670597548,2.418494228,0.513878147,0.856127866,0.868172273,4.989843469,4.522338576,0.904467715,0.831640578,0.784066527,0.370796707,0.458391141,0.083248504,6.667610393,1.054920168,0.218104292,0.607933356,0.376828623,2
11,1.893777323,10.8041832,0.015410868,3.154080483,1.616298118,9.948223696,32.19421449,2.045524478,5.817779393,1.411604894,1.86918164,3.598531175,32.19421449,220.1402525,13.75876578,1.893777323,0.467189535,1.499110339,2.771295662,2.533106497,0.47246035,0.688567369,0.621975119,0.761570517,0.705841966,2
11,1.6764712,10.8041832,0.003893078,2.946808524,1.484790863,8.683680476,33.52942399,2.306351066,7.047711207,1.329389812,1.817965198,3.325665668,33.52942399,221.2010427,11.64216014,1.6764712,0.376829558,1.358813417,2.562294368,1.733857763,0.399007322,0.609627424,0.601789812,0.750952148,0.654200996,2
11,1.716095637,2.707868027,0.39078663,0.874885069,1.426416322,0.765423884,10.29657382,-0.294060142,1.925953541,0.986215923,1.629220308,1.892838469,10.29657382,21.49702482,4.299404965,1.716095637,1.452843448,1.113137971,1.371561675,0.177508501,0.471139452,1.054920168,0.218104292,0.706361717,0.469116902,3
11,2.401200885,11.09545258,0.001649399,3.140810831,2.608453887,9.864692675,40.82041504,1.909165439,5.502610671,1.703537695,2.596989252,3.879456447,40.82041504,255.8530995,15.99081872,2.401200885,0.779132194,1.809910847,3.002880646,1.836998493,0.58737274,0.688567369,0.674320149,0.755126178,0.73597293,3
11,2.215417431,11.09545258,0.001649399,2.93572699,2.166088346,8.618492958,44.30834861,2.124243453,6.565260441,1.550069239,2.508875344,3.618790226,44.30834861,261.912854,13.78488706,2.215417431,0.690885269,1.554778634,2.757313401,1.725299081,0.47921926,0.609627424,0.680184366,0.742651102,0.691593538,3
11,0.8772211,1.368781559,0.483584812,0.339106119,0.458737479,0.11499296,5.263326602,0.262107208,1.653768441,0.574548276,1.059411851,0.930238854,5.263326602,5.192065952,1.03841319,0.8772211,0.822315296,0.612174843,0.620939875,0.137894201,1.005990693,0.673011667,0.218104292,0.756599756,0.258088562,3
11,1.985603473,9.052773829,0.203540291,2.644172584,1.660741466,6.991648656,33.75525904,1.962739047,5.522118226,1.25608864,1.67019019,3.243916824,33.75525904,178.8909381,11.18068363,1.985603473,1.00009223,1.332284223,2.311236294,2.009223056,0.539642765,0.688567369,0.607819659,0.695531186,0.730771212,3
11,1.802737972,9.052773829,0.203540291,2.473732791,1.512264101,6.11935392,36.05475944,2.210122239,6.667408209,1.159393847,1.622351222,3.01052328,36.05475944,181.2650084,9.5402636,1.802737972,0.933162535,1.182093917,2.129218977,1.444643389,0.446859944,0.609627424,0.616811131,0.689668258,0.706172543,3
11,0.908391822,1.540212117,0.39122055,0.432878499,0.633683449,0.187383795,5.450350935,0.153505686,1.812722328,0.34349177,0.595876016,0.990620445,5.450350935,5.887973195,1.177594639,0.908391822,0.815270643,0.380567015,0.474374153,0.228869759,9.174925269,1.33217904,0.218104292,0.770708608,0.540793659,3
11,2.076966505,9.655997919,0.001601599,2.784717094,1.997571906,7.754649291,35.30843059,1.858716815,5.353870846,1.336937579,1.716678039,3.407680049,35.30843059,197.4088163,12.33805102,2.076966505,0.579049549,1.419484029,2.499113889,1.726918313,0.531542689,0.688567369,0.539010209,0.714648142,0.575986874,3
11,1.877626748,9.655997919,0.001601599,2.609476049,1.97623231,6.80936525,37.55253496,2.097004508,6.436921597,1.177050554,1.594489879,3.161388807,37.55253496,199.8875838,10.52039915,1.877626748,0.519371374,1.205648823,2.293639248,1.531168256,0.448669728,0.609627424,0.566294565,0.70714698,0.505907772,3
11,0.448431933,0.938292059,0.100978329,0.318050595,0.525428272,0.101156181,2.690591598,0.462405844,1.922511659,0.286669792,0.277000936,0.534217199,2.690591598,1.712328097,0.342465619,0.448431933,0.34609416,0.279862545,0.3221466,0.221816386,0.521637492,1.33217904,0.109052146,0.621068039,0.518400343,3
11,1.642890962,9.058130605,0.016175735,2.702652006,1.625562501,7.304327863,27.92914635,2.011727884,5.66404806,1.260160153,1.728485417,3.094148062,27.92914635,162.7537879,10.17211175,1.642890962,0.435291379,1.338229977,2.392995544,2.16747274,0.567464498,0.688567369,0.686337204,0.751030112,0.658515331,3
11,1.410171075,9.058130605,0.005132758,2.544557048,1.537483935,6.47477057,28.2034215,2.265829809,6.834616876,1.102786103,1.509092609,2.853000964,28.2034215,162.79229,8.568015266,1.410171075,0.309014362,1.147927072,2.197251046,1.476975247,0.463400418,0.609627424,0.66794265,0.750653694,0.615581086,3
12,1.182049273,1.969554768,0.307678818,0.650914493,1.141670578,0.423689677,7.092295638,0.033568059,1.655408176,0.550850903,0.783156932,1.32299479,7.092295638,10.50189129,2.100378257,1.182049273,0.999328094,0.425132155,0.478623361,0.700287138,1.378391758,1.054920168,0.218104292,0.691695138,0.534858789,1
